Commit, Kind, Name, File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountClassBase, CountClassCoupled, CountClassDerived, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclFile, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodAll, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountInput, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountOutput, CountPath, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, Cyclomatic, CyclomaticModified, CyclomaticStrict, Essential, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxInheritanceTree, MaxNesting, PercentLackOfCohesion, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential
c10c7839d4d9427fdfcd733f3f0bf461d1784cf6,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
4ab928b1854491644d16c8aefb74367dc8237f8c,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
09dff93fe921fb6ea2b76146a0a2362878f7601e,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
b1616d44a284850b4fcbfec7563bf295c9453519,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
7ab4c15d650f31d1933de1910f282dae56a0b7ee,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
60de0e84bcfbe6631bced73954e3c8da1b27119f,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
5a05625575c467b5a56dc677b50f04e72fa6d495,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
d9f2db889d3d513d33fca1a04a4f8d3670cb430c,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
b17ce19ffa52df6fb1933230de4789a13e54a418,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
dd141cff5cb39895e6546977a1fb88bcd8a79570,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
65c07253bd2fe55afa1173b70a2dfe434eb1090b,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
64ba00dd378483d834c6ecb93a1d4238a492865b,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
8a7e4e2e23ea54cf726e42fc118abbc80b840b44,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
118ded5f074a9d236419e883a15e2e2dd13d0259,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
17dc6bf9d9c4213c43fb2232e062a730e091a123,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
0dca5acabb44bf0bbeaf4438ae5dd43e8805d28a,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
356fbd7387be0f66380496df772a1cc106c68ec1,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
e1ae3a0b74a7931fbdbf4613445932aff374c967,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
d7f337a9faadd621ae4320bbe28d44f5c6c93ce7,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
b0c7fa26566edc841ea84c896154e8b98735b5f9,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
2799500767e3176525d4763ffd6f8cccee3e12d8,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,12,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
e916da50f675f108b68cd68ad130df0458e6f535,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
b0297bf9facaaddf79c7d4d7756b4c6d653c2e00,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
1b302229d0e21e9132aca757ac605ffa1894b062,Protected Method,org.apache.catalina.mapper.Mapper.removeWrapper(ContextVersion,String),org/apache/catalina/mapper/Mapper.java,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,50,14,34,6,15,24,22,36,12,24,13,13,13,7,,,,,,4,,0,12,,,
