Commit, Kind, Name, File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountClassBase, CountClassCoupled, CountClassDerived, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclFile, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodAll, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountInput, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountOutput, CountPath, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, Cyclomatic, CyclomaticModified, CyclomaticStrict, Essential, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxInheritanceTree, MaxNesting, PercentLackOfCohesion, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential
86b9d0c92ea67efdc6789a0ef7edefc8ab3ed626,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
efac044e9947a56b5a87c52f1fb3cfed748ad85b,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
6d1a4a5a009269725cebd2efb68da804109b9415,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
85b9a68b71161472f94638b07a753bc50c30caa9,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
e6f926903d6d249f6f148a322c1f6bda8f128a42,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
dcecb377420ad1509b902b580bd9f1296961d45e,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
af7f146c4d68d62b6e9d72689f35aaa6ffcad060,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
f0ad53e8115cfc327fdfbc173a2dabbb5385a7a6,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
dae66c766691171e9e8d43bf707100380b8fe53b,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
e776463001b87a2af3b06646002ddc8513f8047b,Private Method,org.apache.catalina.servlets.WebdavServlet.isLocked(String,String),org/apache/catalina/servlets/WebdavServlet.java,,,,,,,,,,,,,,,,,,,,,,,,,9,58,11,35,8,28,12,10,48,17,29,8,21,12,12,13,8,,,,,,4,,0,34,,,
